id_left,location_left,text_left,length_left
293,"[449748.08845518815, 4421123.135269533]","[7620, 8884, 21531, 7633]",4
294,"[450422.3645022495, 4416545.8950137915]","[13306, 27008, 13322]",3
295,"[450224.3731719208, 4422187.0091676]","[8792, 15055, 28593, 27524, 11786, 8807, 27537]",7
296,"[460360.261027528, 4408561.832019283]","[22409, 5788, 18079, 22167, 22413, 18095]",6
297,"[440635.57662590774, 4426218.895760386]","[17446, 16710, 20304, 16486, 17454, 20328]",6
298,"[441396.68437462114, 4433682.230812232]","[8269, 10436, 8380, 3306, 27590, 21531, 27437, 8298, 21786]",9
299,"[442036.80429776234, 4425445.93730353]","[10681, 25465, 27590, 10933]",4
300,"[450301.9889883236, 4416089.396574885]","[8024, 14101, 12135, 21531, 19211, 21531, 19870, 11392, 4368, 10403, 14112, 21699, 21707, 11402, 746]",15
301,"[462610.2979099065, 4412056.221474619]","[3647, 10371, 26612, 3693]",4
302,"[455580.8602672835, 4415294.743208073]","[2331, 15059, 27179, 2445]",4
303,"[449938.6545689928, 4432249.240895867]",[278],1
304,"[428763.5144450866, 4448119.695597061]","[24752, 19373, 13420, 13576, 24762, 13421, 1333]",7
305,"[461222.35288967047, 4416330.9892721195]","[18330, 3087, 12760, 11711, 4711, 8226, 18340, 11713]",8
306,"[442998.8814063715, 4412939.403330538]","[23676, 20903, 23682]",3
307,"[441151.7830161164, 4432312.217320909]","[4711, 20582, 10403, 5188, 17491, 3087, 8548, 4720, 10404, 17494]",10
308,"[461370.63775619393, 4422427.222176437]","[24859, 11830, 27590, 24860]",4
309,"[439034.369631778, 4431261.870022506]","[7915, 5770, 23042, 27590, 7922, 23112]",6
310,"[442754.14588858094, 4427269.693889837]","[26881, 11685, 14037, 22471, 26898, 14047]",6
311,"[450304.9646906091, 4416546.65814204]","[17861, 26109, 17906]",3
312,"[441614.5614398378, 4431546.4784810245]","[5223, 25441, 11180, 17640, 26794, 8548, 5238, 17649]",8
313,"[457127.84516685095, 4418944.108561342]","[17446, 16710, 17454]",3
314,"[443654.83343432035, 4422232.741060426]","[17446, 16710, 17454]",3
315,"[479820.3168928034, 4434549.910131638]","[18128, 9504, 9629, 18130]",4
316,"[441489.4552938079, 4415237.248743033]","[17968, 20767, 20812, 20791]",4
317,"[448995.2521725565, 4413811.605786261]","[6530, 3848, 18079, 28250, 6531, 18102]",6
318,"[451046.543417446, 4422334.112717747]","[8269, 16405, 2926, 27323, 25465, 11845, 8325, 2936, 25482]",9
319,"[445098.86375237536, 4427252.417206375]","[6948, 3848, 27505, 6958]",4
320,"[473980.2713339927, 4404845.368374854]","[27179, 3027, 26794, 8548, 27182, 26802]",6
321,"[470362.23183026304, 4441897.444256836]","[7663, 7831, 7663, 7831]",4
322,"[456238.87460060715, 4427637.48787981]","[4216, 27401, 19590, 28216, 4240]",5
323,"[453807.6083528762, 4413323.729362163]","[5525, 21886, 15460, 8937, 22498, 7220, 5542, 22504]",8
324,"[472954.95477836987, 4414146.528331313]","[18879, 18912, 9245, 8490, 18882, 9286]",6
325,"[457337.02851362806, 4414370.186077432]","[16178, 22230, 14155, 13667, 16260, 14160]",6
326,"[453706.78537427454, 4416067.99927987]","[5855, 3647, 4831, 22098, 12414, 5872, 4871]",7
327,"[451128.55211924465, 4398402.815090395]","[20304, 13084, 23288, 20323]",4
328,"[443556.9307923685, 4408972.135924356]","[23676, 20903, 19147, 14101, 23676, 20903, 4806, 24619, 25457, 25171, 23682, 19164, 4812, 25461]",14
329,"[457450.21792223334, 4413607.433299199]","[22409, 5788, 27505, 22415]",4
330,"[446108.71692303434, 4420843.13010612]","[21531, 19211, 23962, 19771, 26270, 21699, 24099]",7
331,"[453883.7370133842, 4445180.928031722]","[11468, 4452, 21886, 18455, 11471, 21976]",6
332,"[441799.9460771959, 4425142.879923935]","[18761, 9879, 8937, 23653, 18775, 9173]",6
333,"[443791.26605246996, 4424823.058948748]","[13287, 23396, 13289]",3
334,"[449938.6545689928, 4432249.240895867]","[3496, 25304, 7097, 3561]",4
335,"[447646.6256061146, 4422661.566268355]","[25263, 25465, 11845, 25482]",4
336,"[447891.6629949964, 4424184.181528848]","[8269, 24614, 21531, 27437, 8359, 21786]",6
337,"[447423.58437816397, 4424339.827670565]","[25465, 7540, 25472]",3
338,"[445186.484655281, 4423136.15391666]","[17997, 9943, 18079, 22167, 17998, 18095]",6
339,"[454469.5091618021, 4425818.730995977]","[22717, 8777, 18136, 18638, 15682, 22718, 18150]",7
340,"[435677.61534768867, 4436167.503839291]","[7907, 7540, 28350, 27265, 28393, 764]",6
341,"[445998.9400306036, 4421910.913943548]","[4711, 20582, 21531, 14910, 25213, 11387, 5855, 22950, 4720, 21667, 25225, 6062]",12
342,"[461085.8394156926, 4435537.39085389]","[2575, 20851, 20136, 3428, 10681, 26187, 2752, 20137, 10939]",9
343,"[449938.6545689928, 4432249.240895867]","[8921, 11845, 8929]",3
344,"[448596.8660966509, 4406955.100259519]","[17861, 26109, 17906]",3
345,"[446326.1453280373, 4435017.685835115]","[28063, 3087, 24514, 24514, 28065, 24541]",6
346,"[455373.6558886609, 4420021.150119575]","[19243, 12291, 26557, 19266]",4
347,"[469309.78783632687, 4442054.063670732]","[4057, 24449, 4103]",3
348,"[464166.69684726297, 4418298.110710369]","[28404, 24999, 13324, 28418]",4
349,"[474692.50134599564, 4442186.593052968]","[10349, 18564, 10532, 5161, 10356, 10533]",6
350,"[454378.76592646725, 4430239.702141289]","[10538, 10403, 25185, 22353, 10546, 25187]",6
351,"[470164.5474580629, 4421320.7619306585]","[11685, 8921, 27524, 11692]",4
352,"[458769.2660671799, 4418630.212124262]","[24941, 24774, 27590, 24779]",4
353,"[451130.4918638754, 4398707.647682037]","[21496, 22167, 2866, 21521]",4
354,"[445716.36864446587, 4447978.957344309]","[4806, 24619, 4812]",3
355,"[472966.28614072694, 4417347.336204007]","[16550, 23451, 21496, 16486, 27590, 16551, 21512]",7
356,"[430031.264895648, 4407864.359888655]","[9663, 5591, 15059, 19147, 14101, 23676, 20903, 9667, 19164]",9
357,"[450765.7219310839, 4415171.832964214]","[22409, 5788, 22413]",3
358,"[437455.48398639075, 4438744.065298899]","[23676, 20903, 23682]",3
359,"[449423.4229129301, 4425240.862249927]","[6350, 6669, 9823, 10986, 6385, 9832]",6
360,"[446031.2403133663, 4409868.851246109]","[17446, 16710, 17454]",3
361,"[457169.83919692656, 4426412.770494316]","[5848, 9719, 25277, 8597, 5849, 25280]",6
362,"[450179.6114948584, 4415328.059559596]","[23676, 20903, 19147, 14101, 23676, 20903, 4806, 24619, 25457, 25171, 28110, 24425, 23682, 19164, 4812, 25461, 28122]",17
363,"[468974.57538069075, 4417210.092934617]","[6350, 22079, 6467]",3
364,"[444957.39219356445, 4423899.957696478]","[23653, 7303, 23653, 17244]",4
365,"[446346.6032470359, 4421298.7408847315]","[3014, 3014, 28250, 3015]",4
366,"[448572.73725651414, 4420826.1146900635]","[13650, 10409, 13654]",3
367,"[471434.00960075617, 4415676.276487212]","[27073, 9943, 18079, 21496, 22391, 27074, 18090]",7
368,"[473439.008616976, 4418260.207271367]","[9924, 13511, 19870, 16096, 9925, 19872]",6
369,"[471428.87990765745, 4414304.502872262]","[9924, 13511, 19870, 16096, 9925, 19872]",6
370,"[438913.51970749965, 4430805.536812961]","[10403, 8849, 20304, 16486, 17446, 16710, 10408, 20328, 17454]",9
371,"[427167.3689497107, 4440207.884184432]",[764],1
372,"[457026.10702633415, 4400806.2886859765]","[18638, 18638, 21531, 10506, 18641, 21624]",6
373,"[447685.66340572824, 4411229.200156391]","[14560, 18037, 14573]",3
374,"[447162.6138410944, 4420530.8968289485]","[13420, 13576, 3329, 22380, 13421, 3332]",6
375,"[459801.50295994035, 4414051.976355837]","[10349, 18564, 6191, 26557, 10358]",5
376,"[443824.2086811966, 4445096.488718039]","[19659, 16710, 19669]",3
377,"[443591.7873991014, 4413697.148126783]","[5855, 3647, 17640, 26794, 8548, 5872, 17649]",7
378,"[442187.66256694304, 4429865.331973773]",[764],1
379,"[458435.44456363545, 4421985.385850424]","[22441, 24449, 22368, 22442]",4
380,"[444644.16486181825, 4396770.1454746835]",[636],1
381,"[458459.2626792165, 4404761.353475593]","[23676, 20903, 19147, 14101, 23676, 20903, 4806, 24619, 25457, 25171, 23682, 19164, 4812, 25461]",14
382,"[441098.6908174164, 4425453.1362402]","[21531, 7038, 21576]",3
383,"[469429.86891772004, 4442815.719764299]","[21496, 15682, 27930, 21510]",4
384,"[446363.7685799263, 4423737.496191432]","[10663, 20738, 10666]",3
385,"[453844.47278543084, 4419420.543273621]","[22917, 11607, 23895, 22926]",4
386,"[448371.1278320149, 4425705.213447422]","[8186, 28593, 24170, 21531, 27437, 8206, 21786]",7
387,"[433661.6134745754, 4433288.546527437]","[2178, 8490]",2
388,"[440809.74565104, 4418443.522928633]","[2575, 12924, 28311, 9579, 25465, 11845, 2711, 25482]",8
389,"[444551.2606427717, 4416433.84178999]","[17446, 16710, 16443, 23476, 17454]",5
390,"[449824.5165484322, 4432707.286797361]","[5855, 3647, 6545, 20562, 25465, 11845, 5872, 6637, 25482]",9
391,"[472017.7139245153, 4414759.58754514]","[21531, 19211, 21699]",3
392,"[431654.6992994069, 4418520.021736349]","[4988, 25586, 15542, 21531, 27437, 5029, 21786]",7
393,"[446556.7044424016, 4417791.398864667]","[5855, 3647, 23962, 20562, 7598, 25028, 25465, 11845, 5933, 7616, 25482]",11
394,"[452031.5348015254, 4411048.286774159]","[17064, 28137, 22409, 5788, 27505, 6849, 17200, 22416]",8
395,"[444350.9257143217, 4421160.61542468]",[27578],1
396,"[446149.6723522637, 4426635.18537908]","[21496, 23754, 9943, 21526]",4
397,"[457473.136978943, 4417722.773352882]","[2043, 25586, 11174, 2167]",4
398,"[447147.8326423145, 4418396.996649257]","[17640, 26794, 8548, 17649]",4
399,"[432913.6769755194, 4401436.479721816]","[7620, 8884, 21531, 7633]",4
400,"[461721.4485711388, 4445442.08064633]","[18079, 22167, 18095]",3
401,"[463114.77711949445, 4419217.666571311]","[7490, 14101, 23438, 28137, 22760, 7494, 28164]",7
402,"[446550.301885832, 4416876.873009218]","[17826, 8695, 17827]",3
403,"[453610.68936888216, 4419574.387971119]","[8025, 21247, 8028]",3
404,"[453485.9037953374, 4418355.734675371]","[10174, 18625, 4727, 18626]",4
405,"[453172.1887838368, 4424607.173974384]","[2331, 14000, 13722, 6350, 8937, 6904, 26500, 25091, 21531, 27437, 2429, 13748, 8986, 26507, 21786]",15
406,"[447635.1098308581, 4420984.924617452]","[23962, 6530, 24000]",3
407,"[453497.98293441924, 4420337.208534249]","[18689, 18324, 18079, 22167, 18697, 18095]",6
408,"[465347.33152764547, 4419816.894688449]","[18997, 2941, 8269, 26508, 4648, 11954, 22189, 22215, 20719, 18937, 25124, 26104, 14929, 15204, 19000, 8367, 4659, 22192, 20729, 25131, 14937]",21
409,"[454520.465748151, 4414691.281149969]","[14694, 19711, 13790, 19738]",4
410,"[446251.8563326104, 4424500.435782299]","[2575, 6191, 13516, 13388, 2604, 13518]",6
411,"[451013.27523976134, 4417151.788881744]","[4831, 22098, 12414, 4871]",4
412,"[439806.37445309904, 4425158.376972657]","[16074, 15464, 16074, 23396, 22409, 5788, 16084, 16088, 22413]",9
413,"[444874.88597733533, 4412468.3621334415]","[7907, 7540, 14795, 26390, 26270, 14825]",6
414,"[455412.9184262445, 4426727.714628841]","[3345, 28137, 3347]",3
415,"[441861.4505841654, 4417825.717152841]","[22662, 21886, 8937, 3428, 6545, 25058, 15542, 20767, 21185, 21922, 3438, 25065]",12
416,"[456541.90309742105, 4419099.849108852]","[16991, 16159, 15019, 16999]",4
417,"[448103.4002324718, 4420829.294332572]","[2575, 8269, 21531, 14910, 27590, 2653]",6
418,"[453961.8279098666, 4419419.834180798]","[5848, 9719, 25277, 8597, 5849, 25280]",6
419,"[462897.08217739465, 4398489.366427068]","[19702, 27524, 19705]",3
420,"[440898.81137596007, 4414784.50568381]","[5743, 20165, 7702, 10681, 24854, 8937, 4368, 5747, 7715, 8961]",10
421,"[463162.4485772704, 4404737.306720007]","[5698, 9504, 5701]",3
422,"[454210.2677539137, 4421704.741156171]","[17446, 16710, 20304, 16486, 10681, 16486, 11180, 26187, 17454, 20328, 10815]",11
423,"[423420.2486912582, 4416768.954295536]","[18079, 22167, 18095]",3
424,"[459050.41892142524, 4405367.8595032]","[7620, 8884, 21531, 23676, 20903, 7633, 23682]",7
425,"[454992.8705193136, 4415145.759526645]","[17640, 26794, 17648]",3
426,"[468741.6729161965, 4417668.31053096]","[16096, 22202, 16111]",3
427,"[436436.1317335329, 4428844.191376169]","[4648, 24865, 13084, 4673]",4
428,"[448633.70922930416, 4412442.18641249]","[7620, 8884, 21531, 7633]",4
429,"[443034.3199002208, 4433364.903385667]","[16443, 23476]",2
430,"[473901.37608233286, 4450267.98509909]","[21434, 7702]",2
431,"[464244.8265710586, 4434912.1409924235]","[16901, 17058, 16912]",3
432,"[451688.2739188328, 4431018.472709331]","[15886, 3087, 24425, 15889]",4
433,"[444890.27356577484, 4414602.244707361]","[11954, 11561, 4682, 11991]",4
434,"[438749.7275434055, 4425014.3693136545]","[3087, 3087, 23042, 3090]",4
435,"[437166.3028943669, 4446215.916561312]","[2565, 3848, 5217, 19819, 14240, 11656, 26187, 2566, 5220, 14242]",10
436,"[472966.28614072694, 4417347.336204007]","[16550, 23451, 16551]",3
437,"[440961.34755867603, 4422862.854509099]","[23962, 21021, 15401, 28216, 23676, 27008, 24108, 28236]",8
438,"[449595.5360503431, 4415789.172184743]","[2043, 25586, 11174, 21531, 27437, 2167, 21786]",7
439,"[441832.576701583, 4429410.740804977]","[13835, 24999, 25304, 13979]",4
440,"[435776.8531337442, 4420160.980342657]","[13443, 14795, 15464, 13804, 13541, 5488, 4648, 24865, 13444, 15473, 13542, 4670]",12
441,"[435962.0480219272, 4442110.166489167]","[22760, 11845, 28137, 22760, 25457, 25171, 22809, 28164, 25461]",9
442,"[456301.0743180885, 4418034.244445605]","[5552, 12924, 23676, 20903, 5568, 23682]",6
443,"[471176.0608532687, 4440522.45413571]","[7702, 7950, 7703]",3
444,"[441024.47736172285, 4415850.544170464]","[16901, 17058, 4116, 26309, 25058, 8921, 16912, 4119, 25059]",9
445,"[442750.7062606573, 4426812.423424199]","[5855, 3647, 23288, 5872]",4
446,"[455128.20891901234, 4418193.475705978]","[17446, 16710, 17454]",3
447,"[443865.9044446045, 4419030.1501030885]","[7313, 19147, 16359, 27663, 9545, 4711, 7334, 27676]",8
448,"[470479.23866121186, 4441896.987332142]","[17491, 16854, 17501]",3
449,"[443491.79926369974, 4400131.882672096]","[11067, 4793, 25586, 25586, 8663, 24264, 11303, 13722, 26270, 4803, 8669, 11311]",12
450,"[447060.09485343035, 4422665.617977132]","[27505, 6849, 27507]",3
451,"[451739.79541785305, 4420652.986239703]","[18128, 7038, 15346, 7038, 13511, 7038, 18129, 15347, 13512, 52]",10
452,"[472181.4035013868, 4459267.538641844]","[5420, 10518, 13819, 8677, 5432]",5
453,"[435382.24881036655, 4415134.033975214]","[5698, 9504, 18937, 7038, 5701, 18938]",6
454,"[412843.04572622234, 4395235.779336123]","[20165, 13015, 22409, 5788, 18079, 22167, 20204, 22413, 18095]",9
455,"[449719.4766039901, 4434537.15702516]","[19912, 20414, 19914]",3
456,"[442733.51258041547, 4424526.075919543]","[2575, 17064, 18847, 10058, 23146, 24581, 18564, 2575, 12512, 2730, 18852, 24584]",12
457,"[443372.7156463394, 4415832.773237557]","[21496, 23754, 9943, 21526]",4
458,"[455765.5315860823, 4426878.085039146]","[10409, 4516, 28216, 1887, 10412]",5
459,"[439108.25502800004, 4411140.243794272]","[12870, 4471, 25465, 11845, 12872, 25482]",6
460,"[455868.997727042, 4404166.139625792]","[17446, 16710, 17454]",3
461,"[443414.6441322152, 4405619.789554075]","[2292, 24614, 9245, 26404, 2314, 9428, 1444]",7
462,"[441181.84456276946, 4421031.971888762]","[25621, 24576, 12135, 6928, 7907, 25624, 6933, 764]",8
463,"[443410.0251918469, 4420862.679660678]","[16901, 23872, 16919]",3
464,"[460295.82539085345, 4418774.541388232]","[14795, 26390, 8937, 12811, 8611, 14821, 9055]",7
465,"[441511.4543115042, 4402737.965461428]","[10681, 7377, 15639, 16486, 10726]",5
466,"[468505.6544224751, 4417364.435520832]","[17446, 16710, 17454]",3
467,"[446568.4453455807, 4419468.032944839]","[16901, 17058, 16912]",3
468,"[442630.0168875721, 4426356.036034743]","[14518, 27505, 14527]",3
469,"[457682.5745848367, 4413148.87092694]","[22409, 5788, 27505, 22415]",4
470,"[446677.2803347062, 4418247.841304943]","[14155, 27505, 14166]",3
471,"[449651.9097791221, 4424324.772844796]","[18079, 28250, 18102]",3
472,"[438858.43484773836, 4423946.465051846]","[16901, 17058, 16912]",3
473,"[453511.92603662383, 4422623.532061456]","[2043, 25586, 11174, 9447, 7119, 25586, 2167, 9454]",8
474,"[448481.1691469863, 4424637.460264938]","[28570, 11685, 23676, 20903, 1, 23682]",6
475,"[451613.7578266701, 4419281.937890143]","[26881, 11685, 8937, 12811, 8611, 26898, 9055]",7
476,"[461851.63929387165, 4401238.045218576]","[15886, 3087, 24425, 15889]",4
477,"[439199.35317062587, 4422571.843729401]","[2331, 25995, 26109, 17987, 26020]",5
478,"[451984.0685228396, 4422175.721084795]","[24941, 24774]",2
479,"[444131.9090716873, 4423296.243489387]","[22409, 5788, 18079, 22167, 22413, 18095]",6
480,"[432681.08210349083, 4401743.376753151]","[18937, 7038, 11845, 18939]",4
481,"[444204.6194203126, 4433203.783037741]","[28593, 12414, 11725, 8548, 21531, 27437, 28624, 11746, 21786]",9
482,"[454469.5091618021, 4425818.730995977]","[27082, 8269, 18028, 25507, 27008, 27091, 18033]",7
483,"[443658.21377840627, 4422690.008129868]","[17313, 19819, 18079, 28250, 17360, 18102]",6
484,"[470836.7171330167, 4443572.31212978]","[21496, 22167, 2866, 21521]",4
485,"[451131.641311892, 4417303.457249131]","[21258, 7620, 21259]",3
486,"[441977.7427820477, 4386577.414439728]","[23676, 20903, 23682]",3
487,"[444401.01760538295, 4428019.64198701]","[18079, 2866, 18080]",3
488,"[442002.1712123775, 4436268.965717213]","[8210, 12058, 8214]",3
489,"[436506.9058132748, 4451251.934159985]","[21531, 19211, 11845, 14240, 11656, 26187, 21700, 14242]",8
490,"[465914.3380615947, 4415394.068894972]","[9245, 10068, 26270, 26500, 25091, 4948, 10606, 9304, 26507, 4967]",10
491,"[450357.577964535, 4424624.999011863]","[28137, 22760, 28164]",3
492,"[456772.3054519525, 4418336.412022986]","[28404, 24999, 18128, 28420]",4
493,"[439821.5588207196, 4412201.6054233415]","[5855, 3647, 4321, 22230, 8937, 10007, 5877]",7
494,"[427978.73480901215, 4402090.94158197]","[22402, 25420, 13420, 13576, 22403, 13421]",6
495,"[454302.9419811042, 4417588.667826727]","[17064, 28137, 17200]",3
496,"[454771.57184750744, 4417433.450896438]","[24752, 19373, 24762]",3
497,"[438246.3729305081, 4435231.549819704]","[10538, 10403, 25185, 22353, 10546, 25187]",6
498,"[442702.395082729, 4404710.5209597]","[23146, 22098, 2575, 12512, 23151, 2706]",6
499,"[414382.0779968081, 4395980.673607598]","[4489, 5591, 23710, 4490]",4
500,"[440579.10831346887, 4433993.45278785]","[27437, 11656, 14000, 11669]",4
501,"[444245.8604493477, 4422838.11697537]","[7907, 7540]",2
502,"[449952.7175439984, 4434383.184534363]","[7620, 8884, 21531, 28427, 15019, 7633, 28447]",7
503,"[452034.40230971173, 4411505.544497772]","[18079, 22167, 22409, 5788, 18095, 22413]",6
504,"[451437.3426128823, 4409985.059280394]","[23962, 24514, 23222, 27008, 2292, 19344, 3038, 22760, 24128, 23223, 2305, 3065]",12
505,"[448784.9016619214, 4417471.267701716]","[2575, 8269, 8269, 10436, 6669, 18564, 27590, 2616, 8297]",9
506,"[448456.4332971721, 4420979.328597473]","[5855, 3647, 23288, 5872]",4
507,"[472860.2886243773, 4420548.576659716]","[18037, 12512, 18041]",3
508,"[441917.2149424872, 4425141.984587429]","[10068, 12498, 23288, 10111]",4
509,"[448622.4475294922, 4410765.571833009]","[2926, 27323, 27505, 6849, 2936, 27507]",6
510,"[451998.4740297703, 4424462.052292162]","[23962, 8571, 16640, 24015]",4
511,"[468729.1932392343, 4414619.917464916]","[7598, 25028, 21531, 27437, 7616, 21786]",6
512,"[452986.4036663583, 4413481.161507718]","[6350, 9823, 6545, 24797, 6399, 6650, 1124]",7
513,"[442517.37146467395, 4426966.614252824]","[5855, 3647, 4831, 22098, 12414, 5872, 4871]",7
